"HCMU30185.001/D","D","<N><E><X>10.804000305580496</X><Y>106.73184574736584</Y></E><E><X>10.804051352195684</X><Y>106.73183099521033</Y></E><E><X>10.804057609530558</X><Y>106.73185144706</Y></E></N>"
"HCMU30185.002/D","D","<N><E><X>10.804000305580496</X><Y>106.73184574736584</Y></E><E><X>10.804096470819422</X><Y>106.73181691361928</Y></E><E><X>10.804103057483175</X><Y>106.73184172405232</Y></E></N>"
"HCMU30185.003/D","D","<N><E><X>10.804000305580496</X><Y>106.73184574736584</Y></E><E><X>10.803992693401401</X><Y>106.73181345907099</Y></E><E><X>10.804099689121294</X><Y>106.73177513579417</Y></E></N>"
"HCMU30188.001/D","D","<N><E><X>10.800394392510341</X><Y>106.664370844455</Y></E><E><X>10.80028900501347</X><Y>106.6653143116132</Y></E><E><X>10.800225771902392</X><Y>106.66534850964092</Y></E></N>"
"HCMU30189.001/D","D","<N><E><X>10.81201693714546</X><Y>106.71240059232136</Y></E><E><X>10.812053821497278</X><Y>106.7120378236214</Y></E><E><X>10.81224087757309</X><Y>106.7120291063728</Y></E></N>"
"HCMU30196.005/D","D","<N><E><X>10.803521783053196</X><Y>106.58437017217891</Y></E><E><X>10.803616013607227</X><Y>106.58439888019656</Y></E><E><X>10.803630545448186</X><Y>106.5843907078452</Y></E><E><X>10.803635238453015</X><Y>106.58437168092924</Y></E><E><X>10.803649893797004</X><Y>106.5842980878118</Y></E></N>"
"HCMU30196.008/D","D","<N><E><X>10.803929827109405</X><Y>106.58432826266318</Y></E><E><X>10.803951233668052</X><Y>106.58426791296517</Y></E><E><X>10.80438265972162</X><Y>106.58431954546681</Y></E><E><X>10.804409335800297</X><Y>106.58431619272261</Y></E></N>"
"HCMU30213.003/D","D","<N><E><X>10.69468558219431</X><Y>106.64972154927644</Y></E><E><X>10.694567638210856</X><Y>106.64967461061325</Y></E><E><X>10.694549847781273</X><Y>106.64967326951417</Y></E></N>"
"HCMU30213.004/D","D","<N><E><X>10.694549847781273</X><Y>106.64967326951417</Y></E><E><X>10.694543258896282</X><Y>106.64970176813827</Y></E><E><X>10.694337680392877</X><Y>106.650235862965</Y></E><E><X>10.694323184354229</X><Y>106.65026201439294</Y></E></N>"
"HCMU30213.005/D","D","<N><E><X>10.694323184354229</X><Y>106.65026201439294</Y></E><E><X>10.694320878188568</X><Y>106.65027978403103</Y></E><E><X>10.69429435723913</X><Y>106.65035538879859</Y></E><E><X>10.69428430892387</X><Y>106.65036729109677</Y></E></N>"
"HCMU30213.006/D","D","<N><E><X>10.694323184354229</X><Y>106.65026201439294</Y></E><E><X>10.694295510295184</X><Y>106.65027408431465</Y></E><E><X>10.69408400151257</X><Y>106.65020434687058</Y></E><E><X>10.694064893265827</X><Y>106.65017350149544</Y></E></N>"
"HCMU30213.007/D","D","<N><E><X>10.694064893265827</X><Y>106.65017350149544</Y></E><E><X>10.694061598909677</X><Y>106.6501265629815</Y></E><E><X>10.694296498913445</X><Y>106.64949423227038</Y></E><E><X>10.694311324053976</X><Y>106.64946539831551</Y></E></N>"
"HCMU30213.009/D","D","<N><E><X>10.694213806012009</X><Y>106.64946808052453</Y></E><E><X>10.694215123870018</X><Y>106.64950429038652</Y></E><E><X>10.694163070340721</X><Y>106.6496394066981</Y></E><E><X>10.694109698937984</X><Y>106.64978256958837</Y></E><E><X>10.694080707012265</X><Y>106.64983554315957</Y></E></N>"
"HCMU30213.010/D","D","<N><E><X>10.694213806012009</X><Y>106.64946808052453</Y></E><E><X>10.694189755908726</X><Y>106.6494425995375</Y></E><E><X>10.693958479859315</X><Y>106.64940706027464</Y></E><E><X>10.693892259813765</X><Y>106.64945466947945</Y></E></N>"
"HCMU30213.011/D","D","<N><E><X>10.69388962418778</X><Y>106.64945601058396</Y></E><E><X>10.693863926891435</X><Y>106.64951099593137</Y></E><E><X>10.693719626263425</X><Y>106.64988650513085</Y></E></N>"
"HCMU30213.012/D","D","<N><E><X>10.693888965281273</X><Y>106.64945634586009</Y></E><E><X>10.693937358805059</X><Y>106.64935298658055</Y></E><E><X>10.693969255557102</X><Y>106.64927593948426</Y></E></N>"
"HCMU30213.013/D","D","<N><E><X>10.693969585010267</X><Y>106.64927694531264</Y></E><E><X>10.694027239330358</X><Y>106.64907108578433</Y></E><E><X>10.694053595555104</X><Y>106.64903353484453</Y></E></N>"
"HCMU30213.015/D","D","<N><E><X>10.694582037821398</X><Y>106.64908852012934</Y></E><E><X>10.694587968063207</X><Y>106.64899397227607</Y></E><E><X>10.694621242777945</X><Y>106.64862885657644</Y></E><E><X>10.694617618689051</X><Y>106.64859365256609</Y></E></N>"
"HCMU30213.017/D","D","<N><E><X>10.693851205527427</X><Y>106.64902250249882</Y></E><E><X>10.69391050715855</X><Y>106.649056700677</Y></E><E><X>10.693919072950306</X><Y>106.64907497323678</Y></E><E><X>10.693899964664874</X><Y>106.64914554887075</Y></E><E><X>10.693854500118798</X><Y>106.6492871192257</Y></E><E><X>10.693831438371022</X><Y>106.64933682390148</Y></E><E><X>10.693803764249793</X><Y>106.6493604608347</Y></E></N>"
"HCMU30213.018/D","D","<N><E><X>10.693851205527427</X><Y>106.64902250249882</Y></E><E><X>10.69325818893826</X><Y>106.64899568040867</Y></E><E><X>10.693213383285354</X><Y>106.64899299819966</Y></E></N>"
"HCMU30213.019/D","D","<N><E><X>10.693208770929544</X><Y>106.64899299819966</Y></E><E><X>10.6931362908536</X><Y>106.64898763376216</Y></E><E><X>10.69293960665717</X><Y>106.64897489327062</Y></E><E><X>10.692745558094726</X><Y>106.6489701994173</Y></E><E><X>10.692579513158623</X><Y>106.64896617610951</Y></E></N>"
"HCMU30213.020/D","D","<N><E><X>10.692580830977308</X><Y>106.6489634939005</Y></E><E><X>10.692122229729431</X><Y>106.64896617610951</Y></E></N>"
"HCMU30213.021/D","D","<N><E><X>10.692119594088078</X><Y>106.64896751721402</Y></E><E><X>10.691568744371432</X><Y>106.64896885831568</Y></E><E><X>10.691473861265385</X><Y>106.64899031599064</Y></E></N>"
"HCMU30213.022/D","D","<N><E><X>10.691473861265385</X><Y>106.64899031599064</Y></E><E><X>10.691469248921868</X><Y>106.64904463069213</Y></E><E><X>10.691562484926516</X><Y>106.64930581078345</Y></E><E><X>10.69158719406429</X><Y>106.64932290990849</Y></E></N>"
"HCMU30215.001/D","D","<N><E><X>10.778756990307134</X><Y>106.59691366849795</Y></E><E><X>10.778756331645605</X><Y>106.596888187532</Y></E><E><X>10.778786962214683</X><Y>106.59670512677553</Y></E><E><X>10.77881759267631</X><Y>106.59652206598177</Y></E></N>"
"HCMU30220.001/D","D","<N><E><X>10.729842300399337</X><Y>106.68887013216005</Y></E><E><X>10.729437146516279</X><Y>106.688475047141</Y></E><E><X>10.729366677680716</X><Y>106.68846888297426</Y></E><E><X>10.72881990071822</X><Y>106.68795230035253</Y></E></N>"
"HCMU30221.001/D","D","<N><E><X>10.82907628303789</X><Y>106.6925787147922</Y></E><E><X>10.829073648445522</X><Y>106.69267259203659</Y></E><E><X>10.829687473497506</X><Y>106.69271818966098</Y></E></N>"
"HCMU30221.002/D","D","<N><E><X>10.829687473497506</X><Y>106.69271818966098</Y></E><E><X>10.830687240940827</X><Y>106.69278926814519</Y></E><E><X>10.830749150511963</X><Y>106.69277988046832</Y></E></N>"
"HCMU30225.001/D","D","<N><E><X>10.74583244869903</X><Y>106.63870315068316</Y></E><E><X>10.745687197824827</X><Y>106.63876161357457</Y></E><E><X>10.745471284674997</X><Y>106.63897055297906</Y></E><E><X>10.745462891626802</X><Y>106.63899844318473</Y></E></N>"
"HCMU30233.001/D","D","<N><E><X>10.737299481984387</X><Y>106.61437785629917</Y></E><E><X>10.737432314919076</X><Y>106.61443250632057</Y></E><E><X>10.737475549442625</X><Y>106.61443150049303</Y></E><E><X>10.737494490284357</X><Y>106.61440400783707</Y></E></N>"
"HCMU30235.001/D","D","<N><E><X>10.749772168711436</X><Y>106.66597260404932</Y></E><E><X>10.7498892676959</X><Y>106.66598249468286</Y></E><E><X>10.74987382743448</X><Y>106.66610616967496</Y></E><E><X>10.749872633380628</X><Y>106.66611911971675</Y></E></N>"
"HCMU30246.001/D","D","<N><E><X>10.838535400741515</X><Y>106.68030498549342</Y></E><E><X>10.838502260222125</X><Y>106.68024539895076</Y></E><E><X>10.838522465514249</X><Y>106.68023342161968</Y></E></N>"
"HCMU30249.001/D","D","<N><E><X>10.721635335188068</X><Y>106.743336091552</Y></E><E><X>10.7216315468579</X><Y>106.7430544596026</Y></E><E><X>10.721592180761093</X><Y>106.74305378905318</Y></E></N>"
"HCMU30251.001/D","D","<N><E><X>10.731001348775562</X><Y>106.689211629877</Y></E><E><X>10.730807983351598</X><Y>106.68920492435446</Y></E></N>"
"HCMU30261.001/D","D","<N><E><X>10.791781545517082</X><Y>106.60555563053337</Y></E><E><X>10.791751904360552</X><Y>106.6054959513343</Y></E><E><X>10.79176277279737</X><Y>106.60546074733583</Y></E><E><X>10.791662486766896</X><Y>106.60527953058674</Y></E><E><X>10.791628481715517</X><Y>106.60527743513644</Y></E><E><X>10.79159974620902</X><Y>106.6052351065561</Y></E></N>"
"HCMU30261.002/D","D","<N><E><X>10.791158495628293</X><Y>106.60631128597818</Y></E><E><X>10.791132477210859</X><Y>106.60628614024749</Y></E><E><X>10.791090650127932</X><Y>106.60630659206949</Y></E><E><X>10.790939479730469</X><Y>106.60610978497861</Y></E><E><X>10.790983447588312</X><Y>106.60605463208277</Y></E><E><X>10.790981965501038</X><Y>106.60601892519556</Y></E></N>"
"HCMU30267.001/D","D","<N><E><X>10.825070694704182</X><Y>106.61055761315127</Y></E><E><X>10.82509572225044</X><Y>106.61056230700869</Y></E><E><X>10.825226128957183</X><Y>106.61062198616763</Y></E></N>"
"HCMU30267.002/D","D","<N><E><X>10.825226128957183</X><Y>106.61062198616763</Y></E><E><X>10.82521493249378</X><Y>106.61065819608613</Y></E><E><X>10.82501701727085</X><Y>106.61106253913209</Y></E><E><X>10.824985074106637</X><Y>106.6111034426858</Y></E></N>"
"HCMU30281.001/D","D","<N><E><X>10.7324873174</X><Y>106.615521238</Y></E><E><X>10.732480070309167</X><Y>106.61541394947747</Y></E></N>"
"HCMU30282.002/D","D","<N><E><X>10.7321438205</X><Y>106.737821715</Y></E><E><X>10.732249232192203</X><Y>106.7388148038227</Y></E></N>"
"HCMU30282.003/D","D","<N><E><X>10.732249232192203</X><Y>106.73882150934524</Y></E><E><X>10.7324376555</X><Y>106.738800722</Y></E></N>"
"HCMU30282.005/D","D","<N><E><X>10.7315877731</X><Y>106.737884747</Y></E><E><X>10.731566962088532</X><Y>106.73787051009334</Y></E><E><X>10.731511233349538</X><Y>106.73770338729574</Y></E><E><X>10.731529564303003</X><Y>106.7376641846905</Y></E></N>"
"HCMU30283.001/D","D","<N><E><X>10.721693857</X><Y>106.682302947</Y></E><E><X>10.721721576329834</X><Y>106.68249702793034</Y></E><E><X>10.721691952078652</X><Y>106.68272013222874</Y></E><E><X>10.7216939523</X><Y>106.68291105</Y></E></N>"
"HCMU30283.003/D","D","<N><E><X>10.7221129781</X><Y>106.683509182</Y></E><E><X>10.72251355576148</X><Y>106.68407646918533</Y></E><E><X>10.722550451</X><Y>106.684107315</Y></E></N>"
"HCMU30289.001/D","D","<N><E><X>10.720410438</X><Y>106.60529688</Y></E><E><X>10.72035539373347</X><Y>106.60529290668642</Y></E><E><X>10.719557167370304</X><Y>106.60546059451899</Y></E><E><X>10.719520871038709</X><Y>106.60539095671547</Y></E></N>"
"HCMU30289.002/D","D","<N><E><X>10.719517982826975</X><Y>106.60538492983171</Y></E><E><X>10.719065545</X><Y>106.60445415</Y></E></N>"
"HCMU30289.003/D","D","<N><E><X>10.719065545</X><Y>106.60445415</Y></E><E><X>10.718973964605091</X><Y>106.60444543279199</Y></E><E><X>10.718595783381977</X><Y>106.60459295425531</Y></E><E><X>10.718549005</X><Y>106.60463654</Y></E></N>"
"HCMU30289.004/D","D","<N><E><X>10.718549005</X><Y>106.60463654</Y></E><E><X>10.718985267853391</X><Y>106.60553389706646</Y></E></N>"
"HCMU90001.002/D","D","<N><E><X>10.79983899579246</X><Y>106.66097828625387</Y></E><E><X>10.799763412792355</X><Y>106.66100738764356</Y></E><E><X>10.799334779366607</X><Y>106.66157024813039</Y></E></N>"
"HCMU90001.006/D","D","<N><E><X>10.798849734118576</X><Y>106.66245095061213</Y></E><E><X>10.79881292071885</X><Y>106.66256203478555</Y></E><E><X>10.79858900653437</X><Y>106.66258673143635</Y></E><E><X>10.798496827936663</X><Y>106.6626838476583</Y></E></N>"
"HCMU90001.008/D","D","<N><E><X>10.79803970490002</X><Y>106.66330718840804</Y></E><E><X>10.79784636031762</X><Y>106.66357215241786</Y></E><E><X>10.797645111382545</X><Y>106.66380224738533</Y></E></N>"
"HCMU90001.013/D","D","<N><E><X>10.797175579413214</X><Y>106.66470615957662</Y></E><E><X>10.797091917642506</X><Y>106.66468432592974</Y></E><E><X>10.797021429497745</X><Y>106.66470272541899</Y></E></N>"
"HCMU90001.025/D","D","<N><E><X>10.793418194980132</X><Y>106.66953751788948</Y></E><E><X>10.79308189872843</X><Y>106.66998753000897</Y></E></N>"
"HCMU90001.035/D","D","<N><E><X>10.7987162724704</X><Y>106.66221384238912</Y></E><E><X>10.798456371634792</X><Y>106.66261111876747</Y></E><E><X>10.798423055966301</X><Y>106.66261679243293</Y></E></N>"
"HCMU90001.049/D","D","<N><E><X>10.793982336026643</X><Y>106.66861667470063</Y></E><E><X>10.793817293469953</X><Y>106.66885286470526</Y></E><E><X>10.793832731481933</X><Y>106.66886374909113</Y></E></N>"
"HCMU90001.065/D","D","<N><E><X>10.790005111056734</X><Y>106.67393364664443</Y></E><E><X>10.790047267653254</X><Y>106.67387664970425</Y></E><E><X>10.790028824141995</X><Y>106.67386256810553</Y></E></N>"
"HCMU90001.066/D","D","<N><E><X>10.790812589049867</X><Y>106.6728974779272</Y></E><E><X>10.790725755409593</X><Y>106.67301794573616</Y></E><E><X>10.790701497807559</X><Y>106.67299826810549</Y></E></N>"
"HCMU90001.067/D","D","<N><E><X>10.790812589049867</X><Y>106.6728974779272</Y></E><E><X>10.790942452032722</X><Y>106.67272554234495</Y></E><E><X>10.790920815167134</X><Y>106.67270783374693</Y></E></N>"
"HCMU90001.068/D","D","<N><E><X>10.791390450833362</X><Y>106.67210643130016</Y></E><E><X>10.79130760584117</X><Y>106.67222547487759</Y></E><E><X>10.791289971540998</X><Y>106.67221174909116</Y></E></N>"
"HCMU90001.070/D","D","<N><E><X>10.791646384506032</X><Y>106.67176497362806</Y></E><E><X>10.791795772996402</X><Y>106.67157074018141</Y></E><E><X>10.79165467777978</X><Y>106.67148848895731</Y></E><E><X>10.791478536820147</X><Y>106.67140780564428</Y></E></N>"
"HCMU90001.071/D","D","<N><E><X>10.791832026457275</X><Y>106.67152314358312</Y></E><E><X>10.79188282745938</X><Y>106.67146269970165</Y></E><E><X>10.791800531667151</X><Y>106.67130004368431</Y></E><E><X>10.791776180416369</X><Y>106.67118652919427</Y></E><E><X>10.791737337911634</X><Y>106.67119572577761</Y></E></N>"
"HCMU90001.072/D","D","<N><E><X>10.791832026457275</X><Y>106.67152314358312</Y></E><E><X>10.791883117234768</X><Y>106.67146293027845</Y></E><E><X>10.791800493334572</X><Y>106.67129978721603</Y></E><E><X>10.79176105576214</X><Y>106.67111331127134</Y></E><E><X>10.791734875734145</X><Y>106.67077053430653</Y></E></N>"
"HCMU90001.073/D","D","<N><E><X>10.791734875734145</X><Y>106.67077053430653</Y></E><E><X>10.791745414830034</X><Y>106.67090531531301</Y></E><E><X>10.7917045758524</X><Y>106.6709086680708</Y></E></N>"
"HCMU90001.074/D","D","<N><E><X>10.791962649887306</X><Y>106.67136934224453</Y></E><E><X>10.791925053840131</X><Y>106.67141315698433</Y></E><E><X>10.79186637962382</X><Y>106.6712940275385</Y></E><E><X>10.791846517699307</X><Y>106.67122675948697</Y></E></N>"
"HCMU90001.075/D","D","<N><E><X>10.791962649887306</X><Y>106.67136934224453</Y></E><E><X>10.792078230898309</X><Y>106.67121078493257</Y></E><E><X>10.792045606097618</X><Y>106.67118633804606</Y></E></N>"
"HCMU90001.078/D","D","<N><E><X>10.793073905553502</X><Y>106.66986791228581</Y></E><E><X>10.79303438414349</X><Y>106.66992021536335</Y></E><E><X>10.793019892959322</X><Y>106.66990680431653</Y></E></N>"
"HCMU90001.079/D","D","<N><E><X>10.793371479780655</X><Y>106.66946233804609</Y></E><E><X>10.793222268793302</X><Y>106.66966584452983</Y></E><E><X>10.793201502273044</X><Y>106.66964873926943</Y></E></N>"
"HCMU90001.080/D","D","<N><E><X>10.793371479780655</X><Y>106.66946233804609</Y></E><E><X>10.793426315386805</X><Y>106.66939767485381</Y></E><E><X>10.793405401708121</X><Y>106.66937726810548</Y></E></N>"
"HCMU90001.081/D","D","<N><E><X>10.794450927288228</X><Y>106.66796793844507</Y></E><E><X>10.794555349322609</X><Y>106.66782935082205</Y></E><E><X>10.794536596881544</X><Y>106.66781548589648</Y></E></N>"
"HCMU90001.083/D","D","<N><E><X>10.795425148407777</X><Y>106.66665591228583</Y></E><E><X>10.795554909338602</X><Y>106.66647788067925</Y></E><E><X>10.79554865182423</X><Y>106.66643245075291</Y></E><E><X>10.79550682533176</X><Y>106.66640914905646</Y></E></N>"
"HCMU90001.086/D","D","<N><E><X>10.79983899579246</X><Y>106.66097828625387</Y></E><E><X>10.799763455453732</X><Y>106.66100780386711</Y></E><E><X>10.799730729013339</X><Y>106.66105140306448</Y></E><E><X>10.799755514667893</X><Y>106.66106953457765</Y></E></N>"
"HCMU90001.087/D","D","<N><E><X>10.799334779366607</X><Y>106.66157024813039</Y></E><E><X>10.799390108176995</X><Y>106.66149816376671</Y></E><E><X>10.799411185817956</X><Y>106.66151392174108</Y></E></N>"
"HCMU90001.090/D","D","<N><E><X>10.798849734118576</X><Y>106.66245095061213</Y></E><E><X>10.798811948456235</X><Y>106.6625625733525</Y></E><E><X>10.798708415538306</X><Y>106.66257412825978</Y></E><E><X>10.798709612374342</X><Y>106.66259909420589</Y></E></N>"
"HCMU90001.095/D","D","<N><E><X>10.797370820480298</X><Y>106.66418184293956</Y></E><E><X>10.797331493220632</X><Y>106.66424954110416</Y></E><E><X>10.797375818407856</X><Y>106.66427164171621</Y></E></N>"
"HCMU90001.096/D","D","<N><E><X>10.797375818407856</X><Y>106.66427164171621</Y></E><E><X>10.79741897833172</X><Y>106.66420529908275</Y></E><E><X>10.797466749008512</X><Y>106.66415370858095</Y></E></N>"
"HCMU90001.097/D","D","<N><E><X>10.7971505495295</X><Y>106.66456132028982</Y></E><E><X>10.797238147180826</X><Y>106.66441107947036</Y></E><E><X>10.79728095451027</X><Y>106.66443317055229</Y></E></N>"
"HCMU90001.099/D","D","<N><E><X>10.797021429497745</X><Y>106.66470272541899</Y></E><E><X>10.796960290664396</X><Y>106.66478254062187</Y></E><E><X>10.796993343282352</X><Y>106.66481072329614</Y></E></N>"
"HCMU90001.100/D","D","<N><E><X>10.796633113880292</X><Y>106.66520967666912</Y></E><E><X>10.796702456633751</X><Y>106.66511805059992</Y></E><E><X>10.796725032947688</X><Y>106.66513639508912</Y></E></N>"
"HCMU90001.101/D","D","<N><E><X>10.796633113880292</X><Y>106.66520967666912</Y></E><E><X>10.796678902729568</X><Y>106.66524843158409</Y></E><E><X>10.79659822456469</X><Y>106.66535155950716</Y></E></N>"
"HCMU90001.102/D","D","<N><E><X>10.79625735536986</X><Y>106.6656913526282</Y></E><E><X>10.796370818426514</X><Y>106.66554564594601</Y></E><E><X>10.796395359273966</X><Y>106.66556489508916</Y></E></N>"
"HCMU90001.104/D","D","<N><E><X>10.79625735536986</X><Y>106.6656913526282</Y></E><E><X>10.796218108692221</X><Y>106.66574545132704</Y></E><E><X>10.79625263452504</X><Y>106.66577675124854</Y></E></N>"
"HCMU90001.105/D","D","<N><E><X>10.79625735536986</X><Y>106.6656913526282</Y></E><E><X>10.796186821239571</X><Y>106.66578669029441</Y></E><E><X>10.79621574826658</X><Y>106.66581027886123</Y></E></N>"
"HCMU90001.107/D","D","<N><E><X>10.796006646626203</X><Y>106.6660297318945</Y></E><E><X>10.795847062605473</X><Y>106.66626390218664</Y></E><E><X>10.795871251351564</X><Y>106.66628148404406</Y></E></N>"
"HCMU90001.108/D","D","<N><E><X>10.795562291426451</X><Y>106.66668238890286</Y></E><E><X>10.795622231723899</X><Y>106.66659488183893</Y></E><E><X>10.795645285682113</X><Y>106.66660728705044</Y></E></N>"
"HCMU90001.109/D","D","<N><E><X>10.795562291426451</X><Y>106.66668238890286</Y></E><E><X>10.795594896315293</X><Y>106.66671776053155</Y></E><E><X>10.795610046060919</X><Y>106.66672295731207</Y></E><E><X>10.795607081979979</X><Y>106.66673871529217</Y></E></N>"
"HCMU90001.110/D","D","<N><E><X>10.795562291426451</X><Y>106.66668238890286</Y></E><E><X>10.795593249601808</X><Y>106.66671725761401</Y></E><E><X>10.79566504621333</X><Y>106.66674273860053</Y></E><E><X>10.79566241147804</X><Y>106.66675480854626</Y></E></N>"
"HCMU90001.111/D","D","<N><E><X>10.795562291426451</X><Y>106.66668238890286</Y></E><E><X>10.795592590874278</X><Y>106.66671658702226</Y></E><E><X>10.795923250403137</X><Y>106.6668339337122</Y></E></N>"
"HCMU90001.112/D","D","<N><E><X>10.795562291426451</X><Y>106.66668238890286</Y></E><E><X>10.795478638466566</X><Y>106.66678297174722</Y></E><E><X>10.79549642295327</X><Y>106.6667977238905</Y></E></N>"
"HCMU90001.113/D","D","<N><E><X>10.795275104777607</X><Y>106.66702705276127</Y></E><E><X>10.795163158050476</X><Y>106.66717776353612</Y></E><E><X>10.795214565284713</X><Y>106.66721716261767</Y></E></N>"
"HCMU90001.114/D","D","<N><E><X>10.79487896936806</X><Y>106.6675590877142</Y></E><E><X>10.794913893594282</X><Y>106.6675112295562</Y></E><E><X>10.794934326725569</X><Y>106.66752439165006</Y></E></N>"
"HCMU90001.117/D","D","<N><E><X>10.794526008179417</X><Y>106.66804582286655</Y></E><E><X>10.79447627731427</X><Y>106.66811019588489</Y></E><E><X>10.794496367266047</X><Y>106.66812695968925</Y></E></N>"
"HCMU90001.118/D","D","<N><E><X>10.794180835732298</X><Y>106.66849397950647</Y></E><E><X>10.794210821909218</X><Y>106.66845541259595</Y></E><E><X>10.794236526623813</X><Y>106.66847652484275</Y></E></N>"
"HCMU90001.119/D","D","<N><E><X>10.794180835732298</X><Y>106.66849397950647</Y></E><E><X>10.794145776506403</X><Y>106.66854476368744</Y></E><E><X>10.794175268673957</X><Y>106.66856470246411</Y></E></N>"
"HCMU90001.120/D","D","<N><E><X>10.793873741988689</X><Y>106.66893107299902</Y></E><E><X>10.793890864774577</X><Y>106.66890617652885</Y></E><E><X>10.793919843954349</X><Y>106.66892419539501</Y></E></N>"
"HCMU90001.121/D","D","<N><E><X>10.793663227321897</X><Y>106.66921833501671</Y></E><E><X>10.793809750766307</X><Y>106.66901854544271</Y></E><E><X>10.793834416798967</X><Y>106.669036014747</Y></E></N>"
"HCMU90001.122/D","D","<N><E><X>10.793663227321897</X><Y>106.66921833501671</Y></E><E><X>10.793778463057407</X><Y>106.66906179605373</Y></E><E><X>10.793813338767917</X><Y>106.66908563561377</Y></E></N>"
"HCMU90001.123/D","D","<N><E><X>10.793418194980132</X><Y>106.66953751788948</Y></E><E><X>10.793383579004596</X><Y>106.66958397130608</Y></E><E><X>10.79341285589721</X><Y>106.66960494373643</Y></E></N>"
"HCMU90001.124/D","D","<N><E><X>10.79308189872843</X><Y>106.66998753000897</Y></E><E><X>10.793221359108749</X><Y>106.66980160131433</Y></E><E><X>10.793263992062514</X><Y>106.66983159039819</Y></E></N>"
"HCMU90001.127/D","D","<N><E><X>10.792802951507143</X><Y>106.67036960630402</Y></E><E><X>10.792849376887215</X><Y>106.67030746572017</Y></E><E><X>10.792866819878054</X><Y>106.67032109753589</Y></E></N>"
"HCMU90001.128/D","D","<N><E><X>10.792802951507143</X><Y>106.67036960630402</Y></E><E><X>10.792760453644867</X><Y>106.67042313598259</Y></E><E><X>10.792782507473564</X><Y>106.67044045583705</Y></E></N>"
"HCMU90001.130/D","D","<N><E><X>10.79202229822795</X><Y>106.67141839078995</Y></E><E><X>10.792068226230667</X><Y>106.67135374416574</Y></E><E><X>10.792091758692276</X><Y>106.67136956380634</Y></E></N>"
"HCMU90001.131/D","D","<N><E><X>10.791774629776603</X><Y>106.67172148040864</Y></E><E><X>10.791828313243855</X><Y>106.67165710739428</Y></E><E><X>10.791878703246427</X><Y>106.67169868163201</Y></E></N>"
"HCMU90001.132/D","D","<N><E><X>10.791774629776603</X><Y>106.67172148040864</Y></E><E><X>10.791845109906632</X><Y>106.67172282150955</Y></E><E><X>10.791920859578386</X><Y>106.6717509847078</Y></E></N>"
"HCMU90001.133/D","D","<N><E><X>10.791774629776603</X><Y>106.67172148040864</Y></E><E><X>10.791670089111117</X><Y>106.671868254642</Y></E><E><X>10.791693993582554</X><Y>106.6718849417162</Y></E></N>"
"HCMU90001.134/D","D","<N><E><X>10.791582789362298</X><Y>106.67198975520802</Y></E><E><X>10.791607268655687</X><Y>106.67195569110059</Y></E><E><X>10.791635370764682</X><Y>106.67197325950717</Y></E></N>"
"HCMU90001.135/D","D","<N><E><X>10.79202229822795</X><Y>106.67141839078995</Y></E><E><X>10.792266323801769</X><Y>106.67106844666563</Y></E><E><X>10.792281124463338</X><Y>106.67107791840267</Y></E></N>"
"HCMU90001.147/D","D","<N><E><X>10.791464224530243</X><Y>106.67215202885342</Y></E><E><X>10.791399672559418</X><Y>106.67224154756322</Y></E><E><X>10.791533058009039</X><Y>106.67232955753944</Y></E><E><X>10.791559076399619</X><Y>106.67235587673855</Y></E></N>"
"HCMU90001.148/D","D","<N><E><X>10.791218471895204</X><Y>106.672492708581</Y></E><E><X>10.791165776358822</X><Y>106.67256345184609</Y></E><E><X>10.791186854572905</X><Y>106.67257988037399</Y></E></N>"
"HCMU90001.150/D","D","<N><E><X>10.790498723699113</X><Y>106.6734559000276</Y></E><E><X>10.790470678148102</X><Y>106.67349443835666</Y></E><E><X>10.790505867388571</X><Y>106.6735242595072</Y></E></N>"
"HCMU90001.151/D","D","<N><E><X>10.790099451841531</X><Y>106.67401258471479</Y></E><E><X>10.790198062926953</X><Y>106.67387409878339</Y></E><E><X>10.790220923910915</X><Y>106.6738911809683</Y></E></N>"
"HCMU90001.156/D","D","<N><E><X>10.795562291426451</X><Y>106.66668238890286</Y></E><E><X>10.795459138962885</X><Y>106.66660980671686</Y></E><E><X>10.795425148407777</X><Y>106.66665591228583</Y></E></N>"
"HCMU90001.159/D","D","<N><E><X>10.79308189872843</X><Y>106.66998753000897</Y></E><E><X>10.793034428596629</X><Y>106.66992068034789</Y></E><E><X>10.793073905553502</X><Y>106.66986791228581</Y></E></N>"
"HCMU90001.161/D","D","<N><E><X>10.791774629776603</X><Y>106.67172148040864</Y></E><E><X>10.791708860409301</X><Y>106.67181363500963</Y></E><E><X>10.791646384506032</X><Y>106.67176497362806</Y></E></N>"
"HCMU90002.011/D","D","<N><E><X>10.798342525025928</X><Y>106.66705196835574</Y></E><E><X>10.798317619199139</X><Y>106.66739815910296</Y></E><E><X>10.798279539532405</X><Y>106.667629014802</Y></E></N>"
"HCMU90002.017/D","D","<N><E><X>10.79864354939733</X><Y>106.66377288481739</Y></E><E><X>10.798701842385155</X><Y>106.66377824923414</Y></E><E><X>10.798700195691758</X><Y>106.66379970690754</Y></E></N>"
"HCMU90002.022/D","D","<N><E><X>10.798492068510987</X><Y>106.6650615710572</Y></E><E><X>10.798561818491232</X><Y>106.66509185908815</Y></E><E><X>10.798997793366103</X><Y>106.66516238033924</Y></E></N>"
